CIAD;ICAO;NOME_AERO;LONG;LAT;UF;CIDADE;IBGE
SP0579;SIYU;Edifício Ronaldo Sampaio Ferreira;-46,69194444;-23,60166667;SP;São Paulo;3550308
SP0580;SIYZ;Condomínio Edifício Berrini 1681;-46,69444444;-23,61138889;SP;São Paulo;3550308
SP0581;SIZE;Coppersteel Bimetálicos;-47,12361111;-22,99666667;SP;Campinas;3509502
SP0582;SIZJ;Fazenda Santa Zélia;-48,44722222;-20,97944444;SP;Bebedouro;3506102
SP0583;SIZT;Taxaquara Golf Club;-47,08805556;-23,52361111;SP;São Roque;3550605
SP0584;SIZY;IMOCOP;-47,56194444;-22,69583333;SP;Piracicaba;3538709
SP0585;SIZZ;Zezé;-47,00333333;-23,12833333;SP;Jundiaí;3525904
SP0586;SJAD;Tecno Bag;-45,10861111;-22,75666667;SP;Lorena;3527207
SP0587;SJAG;Fazenda Santa Cruz;-47,30805556;-22,27305556;SP;Araras;3503307
SP0588;SJAM;Estância Lajota;-46,57111111;-23,24833333;SP;Mairiporã;3528502
SP0589;SJAN;Grupo Santander Banespa-Panamérica Park;-46,72527778;-23,65361111;SP;São Paulo;3550308
SP0590;SJAO;Natura;-46,83166667;-23,40416667;SP;Cajamar;3509205
SP0591;SJAP;Marjan;-46,985;-22,91416667;SP;Valinhos;3556206
SP0592;SJAT;Monte Moriá;-46,87138889;-22,88694444;SP;Campinas;3509502
SP0593;SJBE;Ortosíntese;-46,72444444;-23,43888889;SP;São Paulo;3550308
SP0594;SJBG;Birmann 31;-46,68194444;-23,59;SP;São Paulo;3550308
SP0595;SJBI;Edra;-47,69833333;-22,44027778;SP;Ipeúna;3521101
SP0596;SJBJ;Guancan;-46,85138889;-23,61305556;SP;Cotia;3513009
SP0597;SJBL;Fazenda São José;-47,48916667;-22,33055556;SP;Rio Claro;3543907
SP0598;SJBM;Fazenda Boa Vista;-47,56861111;-23,36138889;SP;Porto Feliz;3540606
SP0599;SJBO;EZ Towers B;-46,70166667;-23,62722222;SP;São Paulo;3550308
SP0600;SJBP;Atrium VI.com;-46,6875;-23,59555556;SP;São Paulo;3550308
SP0601;SJBS;São José dos Campos;-45,90027778;-23,21138889;SP;São José dos Campos;3549904
SP0602;SJCB;Classic;-46,73416667;-23,51361111;SP;São Paulo;3550308
SP0603;SJCD;Condomínio Vitassay;-47,66361111;-23,3075;SP;Boituva;3507001
SP0604;SJCI;Capitão PM Paulo José de Menezes Filho;-45,87416667;-23,19444444;SP;São José dos Campos;3549904
SP0605;SJCK;Colombo I;-48,81027778;-21,24777778;SP;Santa Adélia;3545605
SP0606;SJCL;Comando Piloto;-46,87527778;-21,61638889;SP;São José do Rio Pardo;3549706
SP0607;SJCO;Castello 54;-47,11166667;-23,43083333;SP;Araçariguama;3502754
SP0608;SJDD;Jardim das Perdizes;-46,68;-23,52;SP;São Paulo;3550308
SP0609;SJDK;Oeste Plaza Shopping-MC;-51,36694444;-20,88472222;SP;Andradina;3502101
SP0610;SJDO;Maroum;-45,37138889;-23,82194444;SP;Ilhabela;3520400
SP0611;SJDQ;Trade Tower;-47,04694444;-22,8975;SP;Campinas;3509502
SP0612;SJEB;Millennium Office Park;-46,68972222;-23,59305556;SP;São Paulo;3550308
SP0613;SJEI;New England;-46,66166667;-23,5525;SP;São Paulo;3550308
SP0614;SJEP;Parque do Peão;-48,6;-20,50888889;SP;Barretos;3505500
SP0615;SJES;Main Estate;-46,47166667;-23,45805556;SP;Guarulhos;3518800
SP0616;SJEY;Eurofarma Laboratórios S.A;-46,9608;-23,5189;SP;Itapevi;3522505
SP0617;SJFC;Federação do Comércio do Estado de São Paulo;-46,65222222;-23,55833333;SP;São Paulo;3550308
SP0618;SJFH;I.I.J.O.- Rosário;-48,21722222;-20,4125;SP;Guaíra;3517406
SP0619;SJGM;Quadra Hungria;-46,69611111;-23,575;SP;São Paulo;3550308
SP0620;SJGP;Guarapá;-46,30388889;-23,89861111;SP;Santos;3548500
SP0621;SJGQ;Ledware;-44,96888889;-22,57388889;SP;Cruzeiro;3513405
SP0622;SJHI;Flow Water;-45,53138889;-22,74527778;SP;Campos do Jordão;3509700
SP0623;SJHT;JT Fazenda Santana;-47,04777778;-23,03916667;SP;Valinhos;3556206
SP0624;SJIG;Edifício Times Square Business;-47,81055556;-21,20638889;SP;Ribeirão Preto;3543402
SP0625;SJIH;Grande Hotel São Pedro;-47,88111111;-22,59888889;SP;Águas de São Pedro;3500600
SP0626;SJII;Silva Jardim;-46,54694444;-23,71333333;SP;São Bernardo do Campo;3548708
SP0627;SJIQ;Haras Larissa;-47,30916667;-22,89138889;SP;Sumaré;3552403
SP0628;SJIW;Helicenter Alphaville;-46,82833333;-23,475;SP;Santana de Parnaíba;3547304
SP0629;SJJP;Posto O Fazendeiro;-47,37888889;-24,25666667;SP;Miracatu;3529906
SP0630;SJJY;Indaiaúba;-45,30916667;-23,90888889;SP;Ilhabela;3520400
SP0631;SJKF;Lago Azul;-47,5825;-23,50888889;SP;Araçoiaba da Serra;3502903
SP0632;SJKY;Comeri Santos;-46,32527778;-23,95222222;SP;Santos;3548500
SP0633;SJMC;Monte Carlo Trade Center;-46,85194444;-23,49305556;SP;Barueri;3505708
SP0634;SJMG;Mega Mix;-46,61861111;-23,53583333;SP;São Paulo;3550308
SP0635;SJNN;Iporanga-Guarujá;-46,17166667;-23,88805556;SP;Guarujá;3518701
SP0636;SJNS;Grupo Souza Lima ;-46,54444444;-23,53472222;SP;São Paulo;3550308
SP0637;SJNT;GF Taxi Aéreo;-46,28916667;-24,00277778;SP;Guarujá;3518701
SP0638;SJOE;Haras Cachoeira;-47,42472222;-23,24666667;SP;Itu;3523909
SP0639;SJOI;Office Premium Indaiatuba;-47,22277778;-23,095;SP;Indaiatuba;3520509
SP0640;SJOL;RS Morizono;-46,83611111;-23,50805556;SP;Barueri;3505708
SP0641;SJON;Jordanésia;-46,85444444;-23,35472222;SP;Cajamar;3509205
SP0642;SJOQ;Cristália;-46,7175;-22,46777778;SP;Itapira;3522604
SP0643;SJOV;C.B.E . Companhia Brasileira de Equipamento;-48,34416667;-24,14861111;SP;Ribeirão Grande;3543253
SP0644;SJOZ;Faria Lima Square;-46,68277778;-23,58861111;SP;São Paulo;3550308
SP0645;SJPB;Guarapiranga Golf;-46,78166667;-23,7875;SP;São Paulo;3550308
SP0646;SJPH;Royal Palm Hall;-47,07083333;-22,93972222;SP;Campinas;3509502
SP0647;SJPJ;Prefeitura do Município de Jundiaí;-46,90027778;-23,17138889;SP;Jundiaí;3525904
SP0648;SJPQ;Terminal Petrobrás - São Sebastião;-45,4;-23,79861111;SP;São Sebastião;3550704
SP0649;SJQC;Jequitimar;-46,1875;-23,97027778;SP;Guarujá;3518701
SP0650;SJQH;Hospital de Clínicas Municipal;-46,57777778;-23,73305556;SP;São Bernardo do Campo;3548708
SP0651;SJRE;Vila Adail;-47,38972222;-23,04972222;SP;Elias Fausto;3514908
SP0652;SJRF;Lavalpa;-45,975;-23,29361111;SP;Jacareí;3524402
SP0653;SJRM;Monte das Oliveiras;-46,52083333;-23,66555556;SP;Santo André;3547809
SP0654;SJRQ;Hospital São Camilo Pompéia;-46,68833333;-23,53388889;SP;São Paulo;3550308
SP0655;SJRX;Grupamento Aéreo da Polícia Militar/ Praia Grande;-46,4933;-24,0333;SP;Praia Grande;3541000
SP0656;SJRZ;João Domingues de Araújo;-46,69388889;-23,60472222;SP;São Paulo;3550308
SP0657;SJSI;Transportadora Americana;-46,73833333;-23,515;SP;São Paulo;3550308
SP0658;SJSL;Hospital Sírio Libanês II;-46,65305556;-23,55722222;SP;São Paulo;3550308
SP0659;SJSW;Colinas Shopping;-45,90805556;-23,20527778;SP;São José dos Campos;3549904
SP0660;SJSZ;Helbor Concept;-46,1792;-23,5167;SP;Mogi das Cruzes;3530607
SP0661;SJTD;Plaza JK;-46,685;-23,59083333;SP;São Paulo;3550308
SP0662;SJTE;Tênis Camp;-47,07388889;-22,56583333;SP;Artur Nogueira;3503802
SP0663;SJTV;Tivoli Center;-46,73666667;-23,62861111;SP;São Paulo;3550308
SP0664;SJTY;Tivoli Mofarrej;-46,65583333;-23,56416667;SP;São Paulo;3550308
SP0665;SJUE;Ecological Center;-46,8753;-23,535;SP;Barueri;3505708
SP0666;SJUG;SPEL Embalagens;-46,65305556;-23,05972222;SP;Atibaia;3504107
SP0667;SJUW;CPFL Sede;-47,045;-22,85777778;SP;Campinas;3509502
SP0668;SJUZ;Santo Aleixo;-46,79166667;-22,92083333;SP;Morungaba;3532009
SP0669;SJVC;Vivicon;-46,66722222;-23,51305556;SP;São Paulo;3550308
SP0670;SJVE;VR Campos do Jordão;-45,54416667;-22,74333333;SP;Campos do Jordão;3509700
SP0671;SJVJ;VCP Jacareí;-46,0225;-23,37444444;SP;Jacareí;3524402
SP0672;SJWC;Cometa Vila Maria;-46,5792;-23,5172;SP;São Paulo;3550308
SP0673;SJWJ;HPE;-46,70305556;-23,67;SP;São Paulo;3550308
SP0674;SJWM;Pátio das Américas;-45,90888889;-23,21388889;SP;São José dos Campos;3549904
SP0675;SJWS;Praia de Olaria;-45,4053;-23,7667;SP;São Sebastião;3550704
SP0676;SJWZ;E-Tower;-46,69027778;-23,59388889;SP;São Paulo;3550308
SP0677;SJXK;Eldorado;-46,6975;-23,57305556;SP;São Paulo;3550308
SP0678;SJXP;Alice Maria Sampaio Ferreira;-46,69416667;-23,60861111;SP;São Paulo;3550308
SP0679;SJXR;B. Cao Viño;-46,41722222;-24,01;SP;Praia Grande;3541000
SP0680;SJYB;Thabor;-46,67;-23,41083333;SP;Caieiras;3509007
SP0681;SJYN;Centro Empresarial Araguaia II - CEA II;-46,84083333;-23,50194444;SP;Barueri;3505708
SP0682;SJYV;Cauê-Apiaí;-48,85027778;-24,51722222;SP;Apiaí;3502705
SP0683;SJYY;Fazenda Jequitibá;-47,60611111;-23,25361111;SP;Porto Feliz;3540606
SP0684;SJZI;Monte Carmelo;-46,33083333;-23,95833333;SP;Santos;3548500
SP0685;SJZJ;Villa Dória;-45,52972222;-22,69805556;SP;Campos do Jordão;3509700
SP0686;SJZU;Seculum;-46,68388889;-23,58388889;SP;São Paulo;3550308
SP0687;SJZV;Terras de São José;-47,29555556;-23,29888889;SP;Itu;3523909
SP0688;SJZY;Centro Administrativo Rio Negro;-46,8486;-23,5006;SP;Barueri;3505708
SP0689;SNAQ;Elisa;-46,78027778;-23,15472222;SP;Jarinu;3525201
SP0690;SNAZ;Amazônia;-46,84972222;-23,49277778;SP;Barueri;3505708
SP0691;SNBK;N. S. A.;-45,54;-22,73833333;SP;Campos do Jordão;3509700
SP0692;SNBQ;Bela Cintra;-46,65861111;-23,55388889;SP;São Paulo;3550308
SP0693;SNCH;UTGCA;-45,49805556;-23,6575;SP;Caraguatatuba;3510500
SP0694;SNDK;C.T.O. Itaú;-46,61555556;-23,55777778;SP;São Paulo;3550308
SP0695;SNDM;Karina;-46,43472222;-23,44;SP;Guarulhos;3518800
SP0696;SNEO;Edifício Sequóia;-47,80444444;-21,21888889;SP;Ribeirão Preto;3543402
SP0697;SNEX;Edifício Luxor;-47,46333333;-23,51944444;SP;Sorocaba;3552205
SP0698;SNFK;Estância Colorado;-47,86333333;-20,75861111;SP;Sales Oliveira;3544905
SP0699;SNGC;Galleria Corporate;-47,02166667;-22,86638889;SP;Campinas;3509502
SP0700;SNGL;Boa Vista;-47,55944444;-23,33194444;SP;Porto Feliz;3540606
SP0701;SNGZ;Bardahl;-46,845;-23,34027778;SP;Cajamar;3509205
SP0702;SNHC;Hospital Regional de Caraguatatuba;-45,44;-23,65722222;SP;Caraguatatuba;3510500
SP0703;SNHL;Ama;-46,3086;-23,3833;SP;Arujá;3503901
SP0704;SNHO;Hotel Paradise;-48,96444444;-21,11083333;SP;Catanduva;3511102
SP0705;SNHV;Vaska;-46,40833333;-23,38861111;SP;Guarulhos;3518800
SP0706;SNIA;Arujá;-46,35444444;-23,39416667;SP;Arujá;3503901
SP0707;SNID;Instituto Dr. Arnaldo;-46,67805556;-23,55611111;SP;São Paulo;3550308
SP0708;SNJS;Júlio Simões - Matriz;-46,23138889;-23,54166667;SP;Mogi das Cruzes;3530607
SP0709;SNJT;The One Office Tower Taubaté;-45,57861111;-23,02888889;SP;Taubaté;3554102
SP0710;SNKA;Fazenda Perto D´água;-48,9075;-23,25388889;SP;Avaré;3504503
SP0711;SNKL;Leonardo da Vincí;-47,46583333;-23,53194444;SP;Sorocaba;3552205
SP0712;SNLP;Acapulco;-46,20138889;-23,955;SP;Guarujá;3518701
SP0713;SNLR;Itautec;-46,57222222;-23,53111111;SP;São Paulo;3550308
SP0714;SNMO;Sítio Baronesa;-45,61583333;-22,71916667;SP;Campos do Jordão;3509700
SP0715;SNMT;Profitus;-45,45527778;-23,91666667;SP;Ilhabela;3520400
SP0716;SNMY;Medic Life;-46,8569;-23,485;SP;Barueri;3505708
SP0717;SNNA;Paiva Air;-47,19972222;-23,55916667;SP;Mairinque;3528403
SP0718;SNNI;HTO - Horto da Paz;-46,88583333;-23,72833333;SP;Itapecerica da Serra;3522208
SP0719;SNNJ;Cananéia;-47,925;-25,00777778;SP;Cananéia;3509908
SP0720;SNPH;Rei da Pamonha;-46,75694444;-23,445;SP;São Paulo;3550308
SP0721;SNPP;Ribeira;-45,12583333;-23,50333333;SP;Ubatuba;3555406
SP0722;SNQC;IGESP;-46,65083333;-23,56111111;SP;São Paulo;3550308
SP0723;SNQH;Wheaton;-46,56722222;-23,71527778;SP;São Bernardo do Campo;3548708
SP0724;SNQY;Colina Verde;-47,79555556;-21,22944444;SP;Ribeirão Preto;3543402
SP0725;SNRE;Ellece;-46,43277778;-23,47222222;SP;Guarulhos;3518800
SP0726;SNRF;Ecofabril;-46,93833333;-23,17555556;SP;Jundiaí;3525904
SP0727;SNRI;Riviera de São Lourenço;-46,05583333;-23,79777778;SP;Bertioga;3506359
SP0728;SNRL;Folhamatic;-47,32583333;-22,75916667;SP;Americana;3501608
SP0729;SNRW;Reik Morumbi;-46,70722222;-23,59777778;SP;São Paulo;3550308
SP0730;SNSQ;Centro Empresarial Nações Unidas-Torre Norte;-46,69638889;-23,61027778;SP;São Paulo;3550308
SP0731;SNTE;Terras II;-47,30611111;-23,34277778;SP;Itu;3523909
SP0732;SNTN;Gama;-46,8558;-23,4847;SP;Barueri;3505708
SP0733;SNVO;Vigor;-46,60416667;-23,53305556;SP;São Paulo;3550308
SP0734;SNVT;Pires do Rio;-46,54666667;-23,61527778;SP;São Caetano do Sul;3548807
SP0735;SNWT;M Executive Taubaté;-45,60638889;-23,05861111;SP;Taubaté;3554102
SP0736;SNWW;Paradise Golf;-46,25861111;-23,59055556;SP;Mogi das Cruzes;3530607
SP0737;SNXJ;Juscelino Plaza;-46,67555556;-23,58916667;SP;São Paulo;3550308
SP0738;SNXO;Velo Città;-46,85111111;-22,28555556;SP;Mogi Guaçu;3530706
SP0739;SNYN;New York Tower;-50,43694444;-21,22805556;SP;Araçatuba;3502804
SP0740;SNYQ;Parque Empresarial Campinas ;-47,03416667;-22,83861111;SP;Campinas;3509502
SP0741;SNZI;Helvétia;-47,15972222;-23,05944444;SP;Indaiatuba;3520509
SP0742;SNZJ;Edifício América;-48,17361111;-21,805;SP;Araraquara;3503208
SP0743;SSAW;West Gate;-46,84805556;-23,50277778;SP;Barueri;3505708
SP0744;SSBH;Edifício Berrini 500;-46,6922;-23,6011;SP;São Paulo;3550308
SP0745;SSCS;Continental Square;-46,68388889;-23,59583333;SP;São Paulo;3550308
SP0746;SSDA;Água Mansa;-45,40416667;-23,74138889;SP;São Sebastião;3550704
SP0747;SSEJ;Moinho Velho;-46,84666667;-23,62694444;SP;Embu das Artes;3515004
SP0748;SSFR;18 do Forte Empresarial;-46,8567;-23,4839;SP;Barueri;3505708
SP0749;SSGV;Sorocred;-47,47777778;-23,55666667;SP;Votorantim;3557006
SP0750;SSHJ;JC;-46,78222222;-23,53388889;SP;Osasco;3534401
SP0751;SSIK;VIVO;-46,85777778;-23,46555556;SP;Santana de Parnaíba;3547304
SP0752;SSIL;Blau Farmacêutica;-46,89777778;-23,59805556;SP;Cotia;3513009
SP0753;SSIZ;Condomínio Fazenda da Grama;-47,06277778;-23,05944444;SP;Itupeva;3524006
SP0754;SSJN;Fazenda Santa Helena;-46,68027778;-22,97055556;SP;Bragança Paulista;3507605
SP0755;SSJT;JTMaresias;-45,58694444;-23,78666667;SP;São Sebastião;3550704
SP0756;SSKL;JK 1455;-46,6825;-23,59083333;SP;São Paulo;3550308
SP0757;SSLH;Helipalm;-46,315;-23,65194444;SP;Suzano;3552502
SP0758;SSLY;Norte Sul;-47,04694444;-22,90194444;SP;Campinas;3509502
SP0759;SSLZ;Golfe Lago Azul;-47,585;-23,50638889;SP;Araçoiaba da Serra;3502903
SP0760;SSMA;Spasse;-47,7958;-21,2011;SP;Ribeirão Preto;3543402
SP0761;SSMG;Uno;-46,33111111;-23,95694444;SP;Santos;3548500
SP0762;SSMQ;Chácara Monte Alegre;-46,68027778;-22,69055556;SP;Monte Alegre do Sul;3531209
SP0763;SSNX;Paic Participações Ltda;-47,7375;-22,21277778;SP;Itirapina;3523602
SP0764;SSOA;Blue Tree Tower Faria Lima;-46,68083333;-23,59111111;SP;São Paulo;3550308
SP0765;SSOB;Flamboyant;-47,16777778;-23,04888889;SP;Indaiatuba;3520509
SP0766;SSOV;Icon Alphaville;-46,84805556;-23,49277778;SP;Barueri;3505708
SP0767;SSPK;Panco 8;-46,58527778;-23,43083333;SP;São Paulo;3550308
SP0768;SSPQ;Hospital da Polícia Militar;-46,61944444;-23,47027778;SP;São Paulo;3550308
SP0769;SSQB;Fazenda Barrinha;-46,79833333;-22,12333333;SP;Espírito Santo do Pinhal;3515186
SP0770;SSQE;TV Mundial I;-46,70833333;-23,56805556;SP;São Paulo;3550308
SP0771;SSQV;UNICID - Universidade Cidade de São Paulo;-46,55944444;-23,53611111;SP;São Paulo;3550308
SP0772;SSQW;Royal Palm Plaza;-47,07222222;-22,93611111;SP;Campinas;3509502
SP0773;SSQX;Frei Caneca Shopping;-46,65277778;-23,55388889;SP;São Paulo;3550308
SP0774;SSQY;Centro Empresarial de São Paulo;-46,7278;-23,6511;SP;São Paulo;3550308
SP0775;SSRD;Restaurante Dalmo;-46,19027778;-23,90416667;SP;Guarujá;3518701
SP0776;SSRQ;Reik;-46,1825;-23,96055556;SP;Guarujá;3518701
SP0777;SSRT;Sítio Rosa Mística;-48,50444444;-21,53694444;SP;Matão;3529302
SP0779;SSUB;HBR;-46,78111111;-23,47861111;SP;Osasco;3534401
SP0780;SSUE;Helicentro Ribeirão Preto;-47,77027778;-21,21027778;SP;Ribeirão Preto;3543402
SP0781;SSUH;Helinorte;-46,58055556;-23,415;SP;São Paulo;3550308
SP0782;SSUJ;Estrada do Iate Clube;-47,26305556;-23,60722222;SP;Mairinque;3528403
SP0783;SSUN;Terminal Petrobrás de Guarulhos;-46,44722222;-23,47055556;SP;Guarulhos;3518800
SP0784;SSUO;Unifly;-46,33055556;-23,40861111;SP;Arujá;3503901
SP0785;SSUU;Colombo II;-49,61361111;-20,2125;SP;Palestina;3535002
SP0786;SSVH;Henri Dunant;-46,69861111;-23,62722222;SP;São Paulo;3550308
SP0787;SSVZ;Autovias;-47,755;-21,16333333;SP;Ribeirão Preto;3543402
SP0788;SSWD;Plaza II;-46,69611111;-23,61111111;SP;São Paulo;3550308
SP0789;SSXK;Kartódromo Ayrton Senna;-46,6925;-23,70305556;SP;São Paulo;3550308
SP0790;SSXL;Chendel;-46,575;-23,16527778;SP;Atibaia;3504107
SP0791;SSYH;Hospital Autódromo José Carlos Pace;-46,69527778;-23,7;SP;São Paulo;3550308
SP0792;SSZE;Banco Sofisa;-46,65583333;-23,56277778;SP;São Paulo;3550308
SP0793;SSZJ;Semp Toshiba Jordanésia;-46,83722222;-23,33166667;SP;Cajamar;3509205
SP0794;SWAB;Bradesco Previdência;-46,85666667;-23,48666667;SP;Barueri;3505708
SP0795;SWCK;West Corp;-46,85111111;-23,50166667;SP;Barueri;3505708
SP0796;SWDE;Parque Dom Pedro;-47,06611111;-22,83638889;SP;Campinas;3509502
SP0797;SWDH;Damha Golfe;-47,89805556;-21,95111111;SP;São Carlos;3548906
SP0798;SWDK;Thobias Landim;-48,3025;-20,32666667;SP;Guaíra;3517406
SP0799;SWDO;Hotel da Fazenda Dona Carolina;-46,70083333;-22,94111111;SP;Itatiba;3523404
SP0800;SWDP;Haras da Mata;-47,92416667;-23,175;SP;Cesário Lange;3511607
SP0801;SWDZ;Heliponto do Zé;-47,78416667;-21,23;SP;Ribeirão Preto;3543402
SP0802;SWEG;Engevix;-46,8278;-23,5025;SP;Barueri;3505708
SP0803;SWFS;Fazenda São Francisco;-47,00888889;-22,38277778;SP;Mogi Mirim;3530805
SP0804;SWGM;Panco Guararema;-46,14361111;-23,33694444;SP;Guararema;3518305
SP0805;SWGR;Urbanova;-45,9325;-23,1842;SP;São José dos Campos;3549904
SP0806;SWHB;Hyundai Piracicaba;-47,60277778;-22,68277778;SP;Piracicaba;3538709
SP0807;SWHE;Santa Helena;-47,44111111;-23,59805556;SP;Votorantim;3557006
SP0808;SWHH;Banco Santander;-46,69083333;-23,59083333;SP;São Paulo;3550308
SP0809;SWHI;Gold Meat;-47,31166667;-21,265;SP;Cajuru;3509403
SP0810;SWHK;Hbuster;-46,885;-23,61888889;SP;Cotia;3513009
SP0811;SWHW;Helbor Tower;-46,19638889;-23,52361111;SP;Mogi das Cruzes;3530607
SP0812;SWHX;Conjunto Hospitalar do Mandaqui;-46,6306;-23,485;SP;São Paulo;3550308
SP0813;SWID;Itaú - Data Center Mogi Mirim;-46,97444444;-22,49083333;SP;Mogi Mirim;3530805
SP0814;SWKD;Portal do Japy;-47,04111111;-23,25722222;SP;Cabreúva;3508405
SP0815;SWKM;Castelo Branco Office Park - Torre II;-46,8375;-23,50527778;SP;Barueri;3505708
SP0816;SWMF;Higienópolis Medical Center;-46,65861111;-23,55;SP;São Paulo;3550308
SP0817;SWMS;Monte Sinai III;-47,80083333;-21,1775;SP;Ribeirão Preto;3543402
SP0818;SWND;Tamboré;-46,82583333;-23,50972222;SP;Barueri;3505708
SP0819;SWNI;Hospital e Maternidade Santa Marina;-46,65277778;-23,65694444;SP;São Paulo;3550308
SP0820;SWNY;Fazenda Canaã;-47,68361111;-21,53444444;SP;Luís Antônio;3527603
SP0821;SWOP;APTA;-46,5928;-23,7681;SP;São Bernardo do Campo;3548708
SP0822;SWOU;Rede Globo 2;-46,69833333;-23,615;SP;São Paulo;3550308
SP0823;SWPU;Portal dos Lagos;-47,71638889;-23,27861111;SP;Boituva;3507001
SP0824;SWQA;Bonini;-45,55972222;-22,73222222;SP;Campos do Jordão;3509700
SP0825;SWQB;Hahn;-46,39083333;-22,975;SP;Piracaia;3538600
SP0826;SWQV;Volkswagen;-46,54972222;-23,72944444;SP;São Bernardo do Campo;3548708
SP0827;SWQZ;Portofino;-45,60861111;-22,70916667;SP;Campos do Jordão;3509700
SP0828;SWRV;Rochaverá - Alfa;-46,70055556;-23,62277778;SP;São Paulo;3550308
SP0829;SWSK;Akron;-46,60583333;-23,60083333;SP;São Paulo;3550308
SP0830;SWSY;Fazenda Santa Inês;-46,71527778;-22,17666667;SP;Espírito Santo do Pinhal;3515186
SP0831;SWTE;WEST SIDE;-46,84944444;-23,50361111;SP;Barueri;3505708
SP0832;SWTF;Friboi;-46,73111111;-23,51361111;SP;São Paulo;3550308
SP0833;SWUF;Cervejaria Petrópolis;-47,66083333;-23,25833333;SP;Boituva;3507001
SP0834;SWUP;Almenat;-46,8825;-23,64638889;SP;Embu das Artes;3515004
SP0835;SWUS;Cacau Show;-46,9656;-23,5183;SP;Itapevi;3522505
SP0836;SWVD;Vila Don Patto;-47,13666667;-23,56305556;SP;São Roque;3550605
SP0837;SWVL;Volkswagen São Carlos;-47,87416667;-22,06361111;SP;São Carlos;3548906
SP0838;SWWD;Dom Pedro Business Park;-46,67277778;-23,05055556;SP;Atibaia;3504107
SP0839;SWWJ;Helvétia MF;-47,16277778;-23,06194444;SP;Indaiatuba;3520509
SP0840;SWWS;Sorocaba Business Park;-47,38944444;-23,44527778;SP;Sorocaba;3552205
SP0841;SWYD;Spazio Faria Lima;-46,66805556;-23,58472222;SP;São Paulo;3550308
SP0842;SWYF;Ambipar;-47,25416667;-22,76;SP;Americana;3501608
SP0843;SWYI;Iporanga;-45,5125;-22,70333333;SP;Campos do Jordão;3509700
SP0844;SWZB;Fronteira;-45,3481;-23,7678;SP;Ilhabela;3520400
SP0845;SWZF;Haras Recanto dos Gypsies;-47,50027778;-23,23666667;SP;Porto Feliz;3540606
SP0846;SJUQ;Fazenda São Clemente;-45,85166667;-23,11972222;SP;São José dos Campos;3549904
SP0847;SNIL;HBR Lead Corporate Faria Lima;-46,68027778;-23,59194444;SP;São Paulo;3550308
SP0848;SJZX;Abreu Rocha;-46,41472222;-24,00694444;SP;Praia Grande;3541000
SP0849;SWEL;Limão;-46,68055556;-23,50555556;SP;São Paulo;3550308
SP0850;SWPJ;Fazenda Santo Antônio;-46,91277778;-22,46444444;SP;Mogi Mirim;3530805
SP0851;SDSY;Riviera Portofino;-46,36833333;-22,99833333;SP;Piracaia;3538600
SP0852;SSIH;Marchesi;-47,79555556;-21,22444444;SP;Ribeirão Preto;3543402
SP0854;SNUF;Alfa Airport Posse;-46,94222222;-22,57222222;SP;São Paulo;3550308
SP0855;SWXY;Fazenda Igurê;-49,60555556;-22,25166667;SP;Gália;3516606
SP0856;SSXE;Monumental Business;-46,56916667;-23,61472222;SP;São Caetano do Sul;3548807
SP0858;SNVG;GL Freire ;-47,00722222;-22,91611111;SP;Campinas;3509502
SP0859;SDQS;Alpendre Eventos;-45,475;-23,1375;SP;Taubaté;3554102
SP0860;SNNS;VLI Tiplam;-46,36583333;-23,87083333;SP;Santos;3548500
SP0861;SJUN;São Fernando Golf Club ;-46,87833333;-23,57222222;SP;Cotia;3513009
SP0865;SILD;Pachu Aviação Agrícola;-49,05138889;-20,70583333;SP;Olímpia;3533908
SP0866;SWCX;Icon Realty Cajamar;-46,84277778;-23,37611111;SP;Cajamar;3509205
SP0867;SSRY;Ypê;-46,79194444;-22,72055556;SP;Amparo;3501905
SP0869;SWVH;Kinbor;-46,41666667;-24,01166667;SP;Praia Grande;3541000
SP0870;SWKJ;Parklog;-46,99861111;-22,54305556;SP;Mogi Mirim;3530805
SP0871;SWNX;Tek Nações Unidas;-46,70194444;-23,61694444;SP;São Paulo;3550308
SP0872;SWDJ;Trend Tower;-46,85527778;-23,48555556;SP;Barueri;3505708
SP0877;SSNZ;Paradiso Agropecuária;-50,09027778;-22,61777778;SP;Campos Novos Paulista;3509809
SP0878;SSYC;Santa Gertrudes;-48,16361111;-23,65416667;SP;Itapetininga;3522307
SP0881;SNJW;Cabletech;-45,72611111;-23,17777778;SP;Caçapava;3508504
SP0884;SSUF;Rede D'Or São Luiz Anália Franco;-46,55833333;-23,54888889;SP;São Paulo;3550308
SP1222;SNSZ;Miss Silvia Morizono;-46,68111111;-23,59222222;SP;São Paulo;3550308
SP1241;SBQW;Paíto Motors;-47,37361111;-22,35555556;SP;Araras;3503307
SP1246;SDID;Aeroata;-50,53444444;-21,25305556;SP;Araçatuba;3502804
SP1252;SNXM;BBP;-46,70861111;-23,04111111;SP;Jarinu;3525201
SP1264;SIEH;Fazenda Vô Chico;-50,6125;-20,31222222;SP;Jales;3524808
SP1268;SITM;Fazenda Bela Vista;-51,89444444;-21,4175;SP;Panorama;3535408
